gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,geometry
5002896402,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4539090,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia saligna,,SPECIES,Acacia saligna (Labill.) H.L.Wendl.,Acacia saligna,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.729469,35.129847,,,,,,,2023-05-22,22.0,5,2023,2978552,2978552.0,HUMAN_OBSERVATION,INPA,,4539090,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.345Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12984699954293 32.72946900058807)
5002854077,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4507990,Animalia,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,Myocastor coypus,,SPECIES,"Myocastor coypus (Molina, 1782)",Myocastor coypus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.653634,35.167483,,,,,,,2023-05-07,7.0,5,2023,4264680,4264680.0,HUMAN_OBSERVATION,INPA,,4507990,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:40.827Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.16748299953606 32.653634000598316)
5002896451,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4540827,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,Bromus syriacus,,SPECIES,Bromus syriacus Boiss. & C.I.Blanche,Bromus syriacus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.727058,35.071593,,,,,,,2023-05-23,23.0,5,2023,4150660,4150660.0,HUMAN_OBSERVATION,INPA,,4540827,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.369Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.07159299954471 32.727058000584854)
5002896454,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4540863,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia,Pistacia terebinthus,,SPECIES,Pistacia palaestina Boiss.,Pistacia palaestina,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.72668,35.071711,,,,,,,2023-05-23,23.0,5,2023,3661901,3190580.0,HUMAN_OBSERVATION,INPA,,4540863,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.370Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.0717109995447 32.72668000058489)
5002896458,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4540926,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ruscus,Ruscus aculeatus,,SPECIES,Ruscus aculeatus L.,Ruscus aculeatus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.724605,35.071309,,,,,,,2023-05-23,23.0,5,2023,2769766,2769766.0,HUMAN_OBSERVATION,INPA,,4540926,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.371Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.07130899954456 32.72460500058509)
5002896461,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4540962,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Gladiolus,Gladiolus italicus,,SPECIES,Gladiolus italicus Mill.,Gladiolus italicus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.725653,35.072918,,,,,,,2023-05-23,23.0,5,2023,2749791,2749791.0,HUMAN_OBSERVATION,INPA,,4540962,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.372Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.072917999544586 32.72565300058508)
5002866346,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4541006,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum corymbulosum,,SPECIES,Linum corymbulosum Rchb.,Linum corymbulosum,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.726635,35.072447,,,,,,,2023-05-23,23.0,5,2023,4048809,4048809.0,HUMAN_OBSERVATION,INPA,,4541006,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.373Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.072446999544674 32.726635000584956)
5002896553,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4543275,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus caeruleus,,SPECIES,"Elanus caeruleus (Desfontaines, 1789)",Elanus caeruleus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.637072,35.151451,,,,,,,2023-05-24,24.0,5,2023,2480372,2480372.0,HUMAN_OBSERVATION,INPA,,4543275,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.399Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.15145099953539 32.63707200059911)
5002875842,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4558936,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Pseudophilotes,Pseudophilotes baton,,SPECIES,"Pseudophilotes vicrama (Moore, 1865)",Pseudophilotes vicrama,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.700935,35.124325,,,,,,,2023-06-01,1.0,6,2023,1922581,1922584.0,HUMAN_OBSERVATION,INPA,,4558936,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.588Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12432499954102 32.700935000590746)
5002863736,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4525972,Animalia,Chordata,Testudines,,Geoemydidae,Mauremys,Mauremys rivulata,,SPECIES,"Mauremys rivulata (Valenciennes, 1833)",Mauremys rivulata,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.796231,35.044096,,,,,,,2023-05-16,16.0,5,2023,2443384,2443384.0,HUMAN_OBSERVATION,INPA,,4525972,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.059Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.04409599955078 32.796231000575915)
5002867277,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4570112,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Acridotheres tristis,,SPECIES,"Acridotheres tristis (Linnaeus, 1766)",Acridotheres tristis,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.719817,35.123391,,,,,,,2023-06-06,6.0,6,2023,2489005,2489005.0,HUMAN_OBSERVATION,INPA,,4570112,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.717Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.12339099954243 32.71981700058872)
5002896452,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4540830,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,Rhamnus alaternus,,SPECIES,Rhamnus alaternus L.,Rhamnus alaternus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.726806,35.071657,,,,,,,2023-05-23,23.0,5,2023,6371424,6371424.0,HUMAN_OBSERVATION,INPA,,4540830,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.220Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.07165699954471 32.72680600058488)
5002864256,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4540885,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,Ophrys holosericea,,SPECIES,Ophrys fuciflora (F.W.Schmidt) Moench,Ophrys fuciflora,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.726256,35.071605,,,,,,,2023-05-23,23.0,5,2023,2793631,7884558.0,HUMAN_OBSERVATION,INPA,,4540885,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.221Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.071604999544675 32.72625600058493)
5002896463,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4541028,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Fumana,Fumana arabica,,SPECIES,Fumana arabica (L.) Spach,Fumana arabica,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.726678,35.070495,,,,,,,2023-05-23,23.0,5,2023,3595690,3595690.0,HUMAN_OBSERVATION,INPA,,4541028,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.222Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.070494999544735 32.72667800058483)
5002896475,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4541361,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia sempervirens,,SPECIES,Aristolochia sempervirens L.,Aristolochia sempervirens,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.726506,35.069482,,,,,,,2023-05-23,23.0,5,2023,3589175,3589175.0,HUMAN_OBSERVATION,INPA,,4541361,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.225Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.06948199954476 32.72650600058479)
5002885518,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4579825,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea iberica,,SPECIES,Centaurea iberica Trevis. ex Spreng.,Centaurea iberica,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.802245,35.043295,,,,,,,2023-06-14,14.0,6,2023,3129000,3129000.0,HUMAN_OBSERVATION,INPA,,4579825,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.935Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.04329499955125 32.80224500057522)
5002907688,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4580328,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex prostrata,,SPECIES,Atriplex prostrata DC.,Atriplex prostrata,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.809562,35.07887,,,,,,,2023-06-14,14.0,6,2023,3083786,3083786.0,HUMAN_OBSERVATION,INPA,,4580328,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.945Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.078869999550555 32.80956200057659)
5002907691,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4580364,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia arguta,,SPECIES,Euphorbia arguta Banks & Sol.,Euphorbia arguta,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.806696,35.079931,,,,,,,2023-06-14,14.0,6,2023,8347434,8347434.0,HUMAN_OBSERVATION,INPA,,4580364,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:28.946Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.07993099955033 32.80669600057696)
5002885705,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4587583,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,Oxyura leucocephala,,SPECIES,"Oxyura leucocephala (Scopoli, 1769)",Oxyura leucocephala,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.781569,35.060803,0.71,,,,,,2023-06-21,21.0,6,2023,2498302,2498302.0,HUMAN_OBSERVATION,INPA,,4587583,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:29.013Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.06080299954912 32.78156900057845)
5002866938,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4558895,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes vulpes,,SPECIES,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.70936,35.128104,,,,,,,2023-06-01,1.0,6,2023,5219243,5219243.0,HUMAN_OBSERVATION,INPA,,4558895,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.401Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.1281039995415 32.709360000590074)
5002879111,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4603214,Animalia,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix,Hystrix indica,,SPECIES,"Hystrix indica Kerr, 1792",Hystrix indica,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.708827,35.143495,,,,,,,2023-07-07,7.0,7,2023,5219884,5219884.0,HUMAN_OBSERVATION,INPA,,4603214,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:29.131Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.14349499954093 32.70882700059107)
5002886182,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4609498,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceryle,Ceryle rudis,,SPECIES,"Ceryle rudis (Linnaeus, 1758)",Ceryle rudis,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.772838,35.063542,,,,,,,2023-07-14,14.0,7,2023,2475679,2475679.0,HUMAN_OBSERVATION,INPA,,4609498,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:29.181Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.063541999548384 32.772838000579526)
5002907680,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4580070,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Microcarbo,Microcarbo pygmaeus,,SPECIES,"Microcarbo pygmaeus (Pallas, 1773)",Microcarbo pygmaeus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.668692,35.126337,,,,,,,2023-06-14,14.0,6,2023,10095118,10095118.0,HUMAN_OBSERVATION,INPA,,4580070,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.608Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.126336999538566 32.66869200059427)
5002907689,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4580331,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus acutus,,SPECIES,Juncus acutus L.,Juncus acutus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.809607,35.078945,,,,,,,2023-06-14,14.0,6,2023,2701632,2701632.0,HUMAN_OBSERVATION,INPA,,4580331,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.609Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.07894499955056 32.809607000576605)
5002886288,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4613848,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea nouchali,,SPECIES,Nymphaea nouchali Burm.fil.,Nymphaea nouchali,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.791962,35.027354,,,,,,,2023-07-18,18.0,7,2023,7326947,7326947.0,HUMAN_OBSERVATION,INPA,,4613848,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:41.994Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.02735399955104 32.79196200057536)
5002908547,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4684828,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,Bubulcus ibis,,SPECIES,"Bubulcus ibis (Linnaeus, 1758)",Bubulcus ibis,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.615457,35.176662,,,,,,,2023-09-17,17.0,9,2023,2480830,2480830.0,HUMAN_OBSERVATION,INPA,,4684828,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:29.654Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.176661999532946 32.61545700060291)
5002926983,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4701936,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris chukar,,SPECIES,"Alectoris chukar (J.E.Gray, 1830)",Alectoris chukar,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.651681,35.183014,,,,,,,2023-10-02,2.0,10,2023,2474029,2474029.0,HUMAN_OBSERVATION,INPA,,4701936,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:29.746Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.183013999535405 32.65168100059946)
5002927064,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4706265,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Gladiolus,Gladiolus italicus,,SPECIES,Gladiolus italicus Mill.,Gladiolus italicus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.742621,35.047446,,,,,,,2023-10-05,5.0,10,2023,2749791,2749791.0,HUMAN_OBSERVATION,INPA,,4706265,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:29.858Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.0474459995467 32.74262100058175)
5002933715,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4724841,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus capensis,,SPECIES,"Lepus capensis Linnaeus, 1758",Lepus capensis,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.738949,35.097277,,,,,,,2023-11-22,22.0,11,2023,2436736,2436736.0,HUMAN_OBSERVATION,INPA,,4724841,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:30.069Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.09727699954474 32.73894900058513)
5002899536,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4684787,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circaetus,Circaetus gallicus,,SPECIES,"Circaetus gallicus (Gmelin, 1788)",Circaetus gallicus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.625576,35.183531,,,,,,,2023-09-17,17.0,9,2023,2480666,2480666.0,HUMAN_OBSERVATION,INPA,,4684787,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:42.359Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.18353099953345 32.625576000602244)
5002899542,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4684949,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris chukar,,SPECIES,"Alectoris chukar (J.E.Gray, 1830)",Alectoris chukar,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.736463,35.055523,,,,,,,2023-09-17,17.0,9,2023,2474029,2474029.0,HUMAN_OBSERVATION,INPA,,4684949,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:42.360Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.055522999545985 32.736463000582894)
5002908926,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4705918,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lophiolepis,Lophiolepis phyllocephala,,SPECIES,Cirsium phyllocephalum Boiss. & C.I.Blanche,Cirsium phyllocephalum,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.720685,35.065352,,,,,,,2023-10-05,5.0,10,2023,3113019,12174549.0,HUMAN_OBSERVATION,INPA,,4705918,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:42.465Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.06535199954447 32.720685000585156)
5002941458,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4748142,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia esdraelonensis,,SPECIES,Vicia esdraelonensis Warb. & Eig,Vicia esdraelonensis,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.679066,35.183284,,,,,,,2024-01-02,2.0,1,2024,2975235,2975235.0,HUMAN_OBSERVATION,INPA,,4748142,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:30.281Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.18328399953739 32.679066000596606)
5002941531,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4750248,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Pistacia,Pistacia lentiscus,,SPECIES,Pistacia lentiscus L.,Pistacia lentiscus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.739633,35.051922,,,,,,,2024-01-05,5.0,1,2024,3190583,3190583.0,HUMAN_OBSERVATION,INPA,,4750248,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:30.302Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.05192199954634 32.73963300058236)
5002933669,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4723224,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris vartanii,,SPECIES,Iris vartanii Foster,Iris vartanii,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.750496,35.05758,,,,,,,2023-11-18,18.0,11,2023,5298545,5298545.0,HUMAN_OBSERVATION,INPA,,4723224,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:40:42.659Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.05757999954693 32.75049600058153)
5002925572,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4756774,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,Ciconia nigra,,SPECIES,"Ciconia nigra (Linnaeus, 1758)",Ciconia nigra,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.653122,35.149608,,,,,,,2024-01-12,12.0,1,2024,2481909,2481909.0,HUMAN_OBSERVATION,INPA,,4756774,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:30.379Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.149607999536634 32.65312200059731)
5002925741,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4759249,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya fuligula,,SPECIES,"Aythya fuligula (Linnaeus, 1758)",Aythya fuligula,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.643946,35.198789,,,,,,,2024-01-12,12.0,1,2024,2498261,2498261.0,HUMAN_OBSERVATION,INPA,,4759249,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:30.428Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.198788999534294 32.643946000601225)
5002925758,6c8d87be-829d-4364-b2bc-578258761cc2,INPA-4759708,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Circus aeruginosus,,SPECIES,"Circus aeruginosus (Linnaeus, 1758)",Circus aeruginosus,,IL,,,PRESENT,1,4f160e00-329d-11d9-8439-b8a03c50a862,32.677974,35.178316,,,,,,,2024-01-13,13.0,1,2024,2480482,2480482.0,HUMAN_OBSERVATION,INPA,,4759708,,,,CC_BY_NC_4_0,,,,,2025-05-24T22:41:30.434Z,,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED,POINT (35.1783159995375 32.677974000596414)
